309.000,189.000,14.000,48.000
305.163,190.035,14.518,47.670
305.395,190.115,14.949,47.363
300.754,190.806,15.381,47.099
300.582,191.217,15.671,47.048
300.396,191.041,15.925,47.089
296.454,191.739,16.137,46.933
296.552,192.038,16.266,46.792
293.236,192.143,16.251,46.874
292.959,191.908,16.275,46.987
289.142,191.588,16.191,46.891
289.412,191.677,16.070,46.869
285.538,191.443,16.263,46.749
285.695,191.215,16.392,46.679
282.494,191.695,16.620,46.195
282.431,191.352,16.744,45.772
282.453,191.936,16.795,45.483
279.345,192.921,16.823,45.094
279.730,192.898,16.829,44.721
275.121,192.606,16.679,44.836
274.837,192.475,16.566,44.938
271.185,194.199,16.662,44.568
270.887,194.542,16.638,44.244
269.055,193.181,16.729,44.366
268.460,192.677,16.695,44.388
268.843,193.117,16.698,44.383
265.125,194.115,16.967,44.168
265.353,194.671,17.176,43.993
261.178,195.228,17.122,44.277
260.931,195.833,17.134,44.529
261.103,195.669,17.131,44.846
257.492,194.319,17.549,44.515
257.475,193.749,17.749,44.463
253.962,193.525,17.648,44.477
254.010,193.630,17.554,44.324
251.913,192.711,17.454,44.877
251.043,192.702,17.700,44.715
248.958,191.799,17.624,44.636
248.168,192.285,17.752,44.051
245.514,190.809,17.623,43.870
245.129,191.980,17.613,43.337
244.774,192.291,17.560,42.932
242.263,190.473,17.325,42.780
241.356,191.090,17.332,42.393
237.993,191.012,17.541,42.411
237.611,191.442,17.359,42.523
234.461,191.354,17.575,42.444
233.783,191.206,17.436,42.404
234.116,191.243,17.321,42.417
232.225,191.605,17.522,41.985
231.780,192.261,17.587,41.713
226.772,191.918,17.555,41.417
227.109,192.569,17.391,41.254
223.851,192.449,17.418,40.877
224.125,192.271,17.430,40.627
223.971,192.222,17.416,40.381
221.233,191.968,17.607,40.021
221.129,192.307,17.498,39.863
218.382,191.696,17.599,39.593
218.684,191.992,17.251,39.717
214.198,192.455,17.186,39.872
214.725,192.044,17.058,40.095
211.374,192.869,16.951,40.341
211.443,192.869,16.862,40.571
211.513,192.966,16.793,40.712
207.420,192.743,16.759,40.724
207.169,192.672,16.759,40.626
202.499,192.691,16.781,40.834
202.123,192.861,16.848,40.916
198.565,192.866,16.929,41.298
198.564,193.035,16.945,41.589
195.841,193.171,17.229,41.530
195.376,193.577,17.365,41.583
194.880,193.751,17.499,41.711
192.568,194.118,17.624,41.930
192.141,194.005,17.528,42.536
189.975,193.149,17.853,42.867
189.329,193.202,17.901,43.592
188.297,191.317,18.235,43.845
187.183,190.898,18.481,44.357
182.820,190.294,18.480,44.599
182.556,190.309,18.299,44.874
182.206,190.108,18.250,45.003
177.410,190.626,18.071,45.055
176.830,191.297,17.897,45.077
172.866,188.696,17.535,45.325
172.677,189.564,17.370,45.413
172.720,187.372,17.168,45.519
169.121,185.366,17.180,45.253
168.507,186.208,17.119,45.477
166.587,187.213,17.126,45.981
166.025,185.257,17.016,46.296
158.678,191.205,17.291,45.946
158.625,192.347,17.476,45.826
155.148,193.188,17.790,45.700
155.117,192.786,17.938,45.836
155.218,193.022,18.103,45.955
151.061,192.236,18.114,45.846
150.997,191.730,18.101,45.608
147.616,188.388,17.967,45.070
147.884,185.956,17.850,44.549
143.747,187.897,17.637,44.723
143.490,189.335,17.477,44.947
143.851,191.594,17.248,45.180
141.107,192.356,17.087,45.058
141.470,192.622,16.953,44.939
137.682,191.614,16.924,44.787
133.645,184.844,16.999,43.954
133.141,185.483,17.058,43.201
133.373,186.251,17.079,42.502
128.600,186.909,17.153,42.153
128.565,187.704,17.194,41.771
128.136,188.333,17.194,41.461
124.365,191.459,17.134,41.285
124.435,191.436,17.088,41.185
120.997,188.774,17.101,41.136
121.361,185.861,17.120,41.009
114.585,196.048,16.936,40.973
114.944,195.952,16.795,40.948
111.391,193.989,16.720,41.142
111.721,194.677,16.664,41.368
107.914,194.183,16.627,41.452
107.952,194.291,16.673,41.389
107.955,194.099,16.747,41.439
103.857,194.502,16.740,41.451
103.670,194.793,16.710,41.502
98.915,194.349,16.608,41.797
98.592,194.291,16.521,42.187
94.105,193.879,16.652,42.370
93.943,193.430,16.686,42.599
90.250,194.377,16.794,42.874
90.305,194.245,16.888,43.202
90.517,194.559,16.991,43.529
86.903,194.101,16.772,43.612
87.108,193.717,16.625,43.710
81.964,193.273,16.492,43.362
81.496,193.228,16.334,43.078
78.087,192.946,16.245,42.813
78.028,192.884,16.131,42.597
74.787,192.405,16.030,42.712
74.805,192.138,15.949,42.827
74.797,191.910,15.897,42.894
70.203,194.954,16.316,42.244
70.002,195.025,16.483,41.937
66.250,195.056,16.719,41.482
66.037,195.155,16.858,41.117
61.769,194.072,16.931,40.865
61.455,193.611,16.960,40.743
61.617,193.467,16.932,40.558
57.411,190.828,16.822,40.721
57.021,191.812,16.791,40.791
53.119,192.049,16.891,40.618
52.831,192.398,16.924,40.530
48.533,193.027,16.986,40.162
48.029,193.878,17.051,39.903
47.923,194.457,17.064,39.643
43.871,195.006,16.942,39.997
43.554,195.511,16.818,40.158
41.997,195.160,16.948,39.777
41.245,195.061,16.923,39.446
34.964,195.051,16.869,39.409
35.190,195.044,16.900,39.396
31.606,194.815,16.831,39.673
31.551,194.822,16.767,39.886
27.941,195.749,16.767,39.864
28.156,196.390,16.709,40.003
28.023,196.755,16.724,40.235
24.482,197.279,16.766,40.228
24.896,197.061,16.741,40.420
18.232,194.419,16.708,40.571
18.481,195.287,16.752,40.693
15.181,195.017,16.699,41.220
15.324,195.186,16.736,41.590
11.566,194.877,16.781,42.349
11.367,194.577,16.861,43.154
11.711,194.115,16.910,43.845
7.851,193.549,17.026,44.843
7.564,192.988,17.161,45.795
3.198,193.992,17.014,47.250
3.343,193.703,17.256,47.975
