29.000,157.000,34.000,80.000
27.164,156.915,34.851,79.283
27.295,154.930,35.248,78.954
27.642,154.274,35.485,78.325
28.747,152.318,35.668,77.769
29.757,151.588,35.886,77.136
31.325,149.419,35.694,77.196
32.451,148.055,35.705,77.003
34.780,144.189,35.783,77.430
36.804,140.625,35.865,78.226
39.075,137.744,35.883,78.965
40.667,135.708,35.912,79.552
41.297,134.635,35.924,79.975
41.827,133.025,36.128,80.462
42.262,130.375,36.319,80.919
43.282,127.361,36.550,81.237
44.047,124.645,36.497,81.943
45.320,121.559,36.658,82.166
46.411,118.097,36.598,82.569
47.727,115.484,36.411,82.567
48.628,114.627,36.262,82.626
49.586,112.098,36.045,83.121
50.962,110.330,35.939,83.618
52.364,108.752,35.867,84.093
53.341,107.897,35.657,84.797
55.134,103.258,35.404,85.766
56.685,99.308,35.303,86.308
57.703,98.993,35.259,86.442
58.341,96.870,35.323,86.018
59.013,95.031,35.111,85.930
59.692,92.626,34.846,85.978
60.260,91.069,34.752,86.208
60.800,89.752,35.027,86.188
61.096,87.783,34.897,86.595
61.540,86.354,34.771,86.926
61.775,83.417,35.034,86.897
61.984,81.248,35.089,86.871
62.069,78.857,34.936,86.835
62.157,78.833,34.932,86.243
62.355,75.084,34.741,86.047
62.130,75.021,34.609,86.235
62.664,73.668,34.535,86.307
62.958,72.316,34.259,86.654
63.651,70.201,34.019,87.074
64.102,67.354,33.852,87.504
64.956,65.189,33.780,87.666
65.377,64.209,33.831,87.490
65.624,61.873,33.874,87.196
65.711,59.847,33.741,86.927
66.446,57.555,33.396,86.893
67.170,57.063,33.134,86.638
67.505,55.161,32.940,86.530
67.536,54.204,32.890,86.333
67.042,53.771,32.820,85.935
66.631,52.766,32.767,85.569
65.907,50.734,32.715,85.442
65.430,48.853,32.566,84.798
63.957,48.236,32.447,84.163
63.186,47.230,32.347,83.685
62.002,46.158,32.352,83.117
61.165,45.269,32.205,82.611
59.813,44.043,32.235,82.050
59.204,44.274,32.113,81.699
57.986,42.702,32.147,81.191
56.876,41.714,32.061,80.790
56.373,39.573,31.977,80.630
54.917,38.469,31.853,80.452
53.351,35.960,31.640,80.176
51.726,34.848,31.503,79.500
51.195,34.266,31.240,79.260
50.257,33.436,30.957,78.886
49.380,32.724,30.895,78.312
48.206,32.961,30.918,78.028
47.450,33.202,30.835,77.655
45.983,32.199,30.657,77.231
44.778,31.330,30.468,77.004
43.782,30.216,30.290,76.727
42.684,29.585,30.172,76.378
41.147,28.333,30.032,76.342
40.267,27.344,29.868,76.329
39.580,26.772,29.684,76.347
39.441,27.195,29.645,76.221
39.656,26.399,29.565,76.375
39.769,25.503,29.585,76.634
39.730,24.217,29.583,76.789
40.226,23.222,29.393,76.940
40.509,22.035,29.421,76.692
41.634,20.705,29.017,76.926
42.830,21.001,28.758,76.896
43.720,19.335,28.652,76.729
44.536,18.516,28.471,76.742
45.592,18.834,28.313,76.491
46.367,18.801,28.149,76.338
47.642,18.909,27.992,76.059
48.636,19.464,28.132,75.346
50.285,19.179,28.065,75.087
51.261,18.958,28.073,74.798
52.420,18.280,28.113,74.584
53.045,16.899,28.125,74.555
53.875,16.052,28.151,74.535
54.414,15.981,28.059,74.404
55.096,15.500,27.977,74.323
55.736,16.127,27.928,73.982
56.297,16.889,28.027,73.600
56.765,17.489,28.134,73.165
57.468,19.310,28.104,72.717
57.691,20.006,28.233,72.391
57.680,20.937,28.305,72.285
58.043,21.747,28.278,72.206
58.206,23.050,28.376,72.072
58.384,23.380,28.612,72.006
58.614,24.175,28.665,71.718
59.050,24.698,28.898,71.411
59.595,25.285,29.033,71.265
60.173,25.690,29.290,70.883
61.060,25.861,29.263,70.839
61.662,26.367,29.330,70.773
62.346,28.463,29.393,70.645
63.143,29.200,29.464,70.674
64.584,30.080,29.444,70.723
65.470,30.453,29.374,71.027
66.794,31.289,29.350,71.369
67.550,30.483,29.344,71.909
68.307,30.757,29.337,72.214
69.396,31.125,29.360,72.408
70.623,31.217,29.240,72.729
71.471,30.393,29.266,73.116
72.855,30.803,29.243,73.387
73.871,31.267,29.102,73.573
74.858,31.790,29.090,73.572
75.412,31.439,29.168,73.583
75.856,33.099,29.278,73.409
76.702,33.531,29.313,73.229
77.460,34.997,29.355,73.180
78.094,36.093,29.331,73.113
78.306,36.740,29.407,73.109
78.983,38.175,29.487,72.827
79.859,38.074,29.463,72.738
80.499,38.150,29.495,72.817
81.178,39.211,29.593,72.844
82.490,39.771,29.520,72.898
83.989,40.308,29.595,73.153
84.846,40.368,29.578,73.419
86.455,41.151,29.564,73.608
88.132,41.191,29.669,73.678
89.936,41.201,29.643,73.868
91.683,40.785,29.572,74.136
93.695,39.909,29.573,74.381
95.772,39.932,29.623,74.522
97.818,40.206,29.687,74.900
99.455,39.239,29.736,75.268
101.477,38.223,29.716,75.460
103.203,38.322,29.497,75.959
105.475,37.397,29.249,76.255
107.766,37.798,28.997,76.383
109.954,38.420,29.108,76.293
111.784,39.848,29.291,76.043
113.979,41.401,29.413,75.764
115.970,41.532,29.643,75.474
117.896,41.598,29.829,75.279
119.779,41.877,29.803,75.184
121.704,41.763,29.815,74.963
123.424,41.344,29.746,74.710
125.792,41.827,29.735,74.556
127.816,42.805,29.751,74.627
130.058,45.098,29.781,74.746
132.417,45.599,29.855,74.830
135.047,45.646,29.917,75.033
137.567,45.562,30.010,75.311
139.524,45.337,30.161,75.611
141.809,46.177,30.196,75.730
143.843,45.851,30.375,75.611
145.960,44.967,30.302,75.928
148.191,44.770,30.193,76.194
150.229,44.162,30.210,76.243
152.192,43.082,30.224,76.373
153.862,41.842,30.187,76.364
154.913,42.452,30.199,76.260
156.500,43.311,29.934,76.359
158.168,44.346,29.864,76.296
158.941,45.467,29.916,76.160
160.490,46.562,30.045,76.055
161.553,46.847,30.124,75.841
162.675,47.768,30.226,75.456
163.583,48.247,30.344,75.369
165.167,50.153,30.190,75.711
166.811,51.255,30.040,76.026
168.707,52.190,29.937,76.299
170.253,53.417,29.854,76.588
171.983,54.020,29.758,77.063
173.326,55.254,29.858,77.468
175.110,56.173,29.915,77.640
177.106,57.010,29.963,77.991
179.184,57.693,30.124,78.185
180.861,58.309,30.295,78.066
182.436,58.736,30.500,77.998
183.701,59.028,30.536,78.380
185.720,59.485,30.563,78.535
187.649,60.508,30.650,78.378
189.532,61.659,30.702,78.115
190.735,62.668,30.770,78.251
192.325,66.780,31.034,78.326
193.749,68.924,31.248,78.575
195.417,68.236,31.594,78.500
197.688,68.320,31.787,78.103
199.758,70.838,31.791,77.857
201.549,73.391,31.881,77.699
202.811,73.358,32.000,77.751
204.819,74.665,32.198,77.696
207.040,76.637,32.378,77.727
209.363,77.752,32.262,78.089
210.896,78.519,32.335,78.327
212.735,80.213,32.239,78.775
215.175,80.296,32.074,79.156
218.022,80.652,32.030,79.716
219.483,81.036,32.162,80.220
222.011,81.542,32.294,80.589
224.316,81.717,32.287,81.118
226.847,81.148,32.385,81.605
233.180,80.506,32.759,81.776
233.016,82.303,33.140,82.178
233.735,82.865,33.327,82.654
235.173,84.526,33.728,82.616
237.356,86.418,33.926,82.540
239.326,87.960,34.046,82.474
240.612,88.827,34.223,82.203
242.575,90.225,34.203,82.131
244.899,91.138,34.046,82.359
247.161,90.007,34.246,82.112
248.623,90.789,34.243,81.980
250.823,92.638,34.226,82.126
253.400,95.378,34.301,82.499
256.229,95.191,34.188,83.018
