249.000,221.000,47.000,35.000
246.995,219.594,47.403,34.142
246.723,218.889,47.860,33.247
246.382,219.187,48.274,32.464
243.995,217.365,47.941,32.063
242.798,217.095,47.755,31.522
241.250,215.488,47.629,31.061
238.692,214.894,47.525,30.587
238.029,213.222,47.231,30.128
236.658,212.918,46.970,29.680
236.020,211.058,46.543,29.437
235.286,210.114,46.141,29.059
233.777,208.267,45.426,28.941
232.824,206.747,44.835,28.920
231.097,205.793,44.297,28.625
230.344,205.313,43.946,28.203
230.504,203.516,43.126,28.149
229.256,201.896,42.470,28.021
228.602,201.190,42.135,27.715
227.198,200.553,41.730,27.321
226.982,199.679,41.232,27.183
227.808,197.332,39.412,28.153
227.004,196.864,38.992,27.784
226.447,191.445,37.456,28.447
225.485,190.930,36.154,29.006
224.597,189.648,35.108,29.326
221.277,187.438,34.100,29.480
220.605,187.011,33.555,29.411
220.457,185.829,32.854,29.374
220.107,184.495,32.517,29.002
219.875,183.651,32.263,28.724
218.621,183.001,31.789,28.440
218.358,182.313,31.140,28.266
215.756,181.288,30.646,27.977
215.891,180.471,30.095,27.721
212.295,176.101,29.603,27.648
212.427,175.624,29.090,27.683
208.578,172.699,28.999,27.388
208.341,173.062,28.971,27.120
208.097,172.887,28.448,26.851
207.985,172.702,27.975,26.724
201.536,169.116,28.004,26.412
201.876,168.835,28.075,26.124
198.641,165.962,28.250,25.862
198.726,166.282,28.429,25.653
195.667,165.378,28.469,25.545
195.831,164.984,28.420,25.437
192.439,161.955,28.629,25.007
192.555,161.891,28.755,24.729
189.351,158.966,29.021,24.243
189.024,159.191,29.181,23.827
189.602,158.940,29.328,23.565
186.252,159.008,29.257,23.514
186.841,158.975,29.081,23.400
182.836,155.624,28.775,23.531
182.109,155.239,28.905,23.332
179.547,154.485,29.112,23.200
179.479,154.096,29.209,23.068
178.909,153.589,28.909,23.087
178.565,152.735,28.784,23.075
175.153,149.989,28.595,23.196
174.623,150.284,28.538,23.268
174.366,150.191,28.227,23.408
174.288,149.997,27.972,23.602
173.042,147.021,27.836,23.657
172.086,147.150,27.768,23.639
169.356,144.483,27.502,23.896
169.663,144.682,27.169,24.113
166.754,143.398,26.875,24.126
166.396,143.022,26.876,23.931
165.711,141.971,26.791,23.789
165.199,141.962,26.854,23.521
162.703,140.664,26.651,23.346
162.746,139.994,26.714,23.099
162.143,139.614,26.676,22.953
161.048,138.714,26.904,22.615
158.398,137.140,26.892,22.475
159.219,136.329,26.655,22.496
158.075,135.709,26.725,22.166
156.580,135.385,26.785,21.869
155.060,134.203,27.006,21.557
154.218,133.594,27.010,21.541
154.560,133.376,26.888,21.480
153.607,132.110,26.966,21.354
152.585,132.085,26.821,21.404
151.431,131.369,26.812,21.313
148.179,129.917,26.752,21.130
147.653,129.899,26.770,21.033
147.150,128.383,26.489,21.043
146.294,127.727,26.366,21.097
146.292,127.121,26.369,20.988
143.920,125.382,26.090,21.107
143.440,125.074,26.003,21.041
143.557,123.675,25.852,21.148
143.548,123.451,25.641,21.375
142.180,121.914,25.657,21.355
141.367,121.069,25.860,21.415
140.615,120.664,25.814,21.394
140.650,120.281,25.679,21.430
140.147,119.672,25.735,21.215
139.383,119.452,26.040,20.969
138.162,118.897,25.780,20.895
137.276,118.395,25.799,20.574
135.289,117.759,25.718,20.533
134.758,117.631,25.687,20.339
133.606,116.335,25.544,20.165
132.856,116.084,25.295,20.011
132.072,115.149,25.186,19.779
131.431,114.535,25.095,19.759
130.727,113.416,24.806,19.623
130.192,113.420,24.723,19.440
129.323,111.893,24.560,19.510
128.571,111.627,24.476,19.379
127.975,110.980,24.316,19.187
127.551,110.716,24.297,19.149
126.968,109.857,24.322,19.136
126.896,109.776,24.138,19.163
125.997,109.292,24.196,18.863
125.829,108.791,24.026,18.845
125.937,108.149,24.109,18.707
124.958,107.609,24.114,18.568
123.431,107.430,24.256,18.508
122.760,106.949,24.203,18.681
121.393,105.644,23.945,18.826
120.785,105.040,23.756,18.925
120.478,105.299,23.883,18.804
120.457,104.801,23.681,19.066
120.256,104.381,23.526,19.228
119.225,103.907,23.744,19.043
117.983,102.868,23.714,19.108
118.113,101.522,23.591,19.143
117.409,100.961,23.712,18.818
116.443,100.573,23.752,18.580
115.507,99.612,23.894,18.379
115.481,99.372,23.873,18.282
114.883,99.574,23.827,18.178
113.629,99.085,23.882,18.031
113.690,98.811,23.776,18.028
113.289,97.639,23.599,17.958
112.519,97.546,23.580,17.896
111.849,96.261,23.574,17.957
111.698,96.039,23.526,17.955
110.773,95.639,23.348,17.830
110.502,95.345,23.025,17.799
109.692,94.473,23.041,17.667
109.074,94.674,22.966,17.692
108.716,93.671,22.942,17.594
108.585,93.224,22.945,17.467
108.068,92.585,22.916,17.484
107.138,92.904,22.928,17.363
106.699,91.963,22.560,17.420
106.497,91.744,22.436,17.347
106.703,91.421,22.342,17.344
105.677,90.796,22.279,17.348
105.386,90.225,22.242,17.361
105.056,89.402,22.132,17.282
103.935,89.193,22.180,17.176
103.923,88.849,22.078,17.101
103.017,88.114,22.026,16.961
101.946,87.688,22.019,16.854
101.742,87.385,21.866,16.817
101.944,87.149,21.686,16.796
101.406,86.805,21.752,16.697
101.311,86.588,21.805,16.522
101.261,85.843,21.479,16.726
100.366,85.651,21.378,16.732
99.299,84.575,21.397,16.769
98.965,84.366,21.451,16.746
99.126,84.240,21.397,16.606
98.815,83.995,21.344,16.553
98.132,83.421,21.343,16.450
