307.000,222.000,55.000,38.000
309.447,223.230,54.946,38.187
301.965,219.682,54.478,38.175
302.976,218.452,54.496,38.124
302.360,218.346,54.529,38.070
296.889,214.231,54.455,37.657
296.829,213.172,54.647,37.245
290.294,210.149,54.119,37.134
291.110,207.614,54.058,36.817
284.738,204.850,53.591,36.672
285.661,204.368,53.645,36.307
279.958,201.398,53.218,36.210
280.457,200.513,53.031,35.883
274.895,196.343,52.684,35.566
273.396,194.810,52.627,35.135
273.616,194.964,52.627,34.820
267.222,191.276,52.229,34.464
268.144,191.050,52.094,34.238
262.280,186.804,51.577,34.028
263.524,186.729,51.321,33.802
257.210,183.327,51.059,33.646
258.301,183.362,51.018,33.451
259.120,183.275,51.014,33.337
253.258,179.697,50.584,33.100
252.838,178.286,50.515,32.603
247.240,174.739,50.304,32.243
246.466,174.890,50.061,31.884
242.288,170.950,49.747,31.723
242.003,171.136,49.413,31.468
238.813,167.791,49.029,31.454
239.302,168.131,48.912,31.252
234.727,165.098,48.675,31.035
232.144,164.680,48.210,31.137
234.166,164.892,47.992,31.192
230.083,160.886,47.656,31.206
229.023,159.443,47.378,30.971
224.455,156.927,46.977,30.981
224.705,156.461,46.631,30.946
220.445,153.884,46.297,30.782
220.705,154.068,46.100,30.659
217.775,150.437,46.019,30.501
216.402,150.020,45.889,30.367
216.989,150.196,45.744,30.175
213.578,146.757,45.178,30.346
213.105,145.845,44.804,30.260
208.684,143.258,44.449,30.426
208.698,142.760,44.029,30.538
208.712,142.792,43.711,30.491
204.962,139.896,43.336,30.659
205.734,139.333,43.175,30.546
201.955,137.413,42.967,30.473
201.987,136.593,42.673,30.314
201.883,137.186,42.621,29.921
199.192,134.887,42.232,29.999
197.938,134.058,41.905,29.958
195.469,131.881,41.429,30.095
192.182,130.300,41.257,30.062
191.391,129.947,40.998,29.903
192.085,130.099,40.771,29.623
189.308,128.164,40.763,29.722
187.471,126.820,40.498,29.743
184.981,125.809,40.305,29.610
183.789,124.930,40.298,29.355
181.974,122.845,40.043,29.346
181.049,121.692,39.874,29.040
180.769,121.412,39.789,28.797
178.046,120.529,39.672,28.590
178.184,120.351,39.549,28.292
174.448,117.041,39.235,28.042
173.706,116.819,38.817,27.865
173.098,115.402,38.424,27.726
172.332,114.608,38.146,27.380
170.164,112.641,37.880,27.176
168.789,111.820,37.653,27.023
166.721,110.122,37.642,26.727
165.580,108.869,37.663,26.676
165.049,108.261,37.719,26.637
163.174,106.889,37.559,26.738
162.571,105.570,37.587,26.732
160.670,104.192,37.604,26.556
160.259,103.422,37.640,26.430
160.517,103.059,37.614,26.244
160.240,102.349,37.803,25.792
159.663,102.170,37.828,25.393
158.599,101.596,37.848,25.003
158.125,101.389,37.998,24.653
154.157,100.288,38.105,24.223
154.341,99.992,38.075,23.864
153.143,99.025,38.152,23.754
152.160,98.588,38.273,23.596
147.053,95.847,38.095,23.643
146.697,96.198,37.870,23.654
146.986,96.317,37.584,23.650
146.479,95.209,37.415,23.875
146.015,94.851,37.281,24.006
144.100,93.213,37.409,24.066
142.598,92.243,37.245,24.147
142.871,92.277,36.955,24.222
142.721,91.171,36.579,24.554
142.330,90.695,36.267,24.672
140.322,89.373,36.547,24.700
139.206,88.595,36.456,24.832
138.197,87.313,36.581,25.018
137.436,87.043,36.665,25.082
135.347,84.005,36.761,24.955
134.714,84.069,36.643,25.008
133.230,83.124,36.607,25.131
132.753,82.543,36.321,25.186
132.645,82.244,36.033,25.184
131.065,80.689,36.125,25.230
130.395,80.156,36.083,25.082
128.999,78.042,35.828,25.092
127.422,78.102,35.542,24.757
126.010,76.504,35.267,24.685
125.492,76.386,34.989,24.414
123.677,75.397,35.095,24.076
123.617,75.358,34.801,23.701
123.564,75.740,34.533,23.395
122.197,74.348,34.377,23.157
121.960,74.292,34.200,22.857
120.008,73.244,34.051,22.593
119.117,73.047,33.869,22.354
117.758,71.355,33.550,22.301
117.339,71.453,33.339,22.118
116.094,70.502,33.105,22.018
116.051,70.437,32.911,21.860
116.007,70.336,32.763,21.749
113.835,69.448,32.702,21.543
113.176,68.916,32.464,21.411
111.799,67.944,32.288,21.335
111.609,67.508,32.079,21.193
109.992,66.988,31.883,21.111
109.334,67.071,31.786,20.950
108.825,65.645,31.551,20.969
108.466,65.240,31.504,20.843
108.277,65.144,31.299,20.721
106.802,64.204,31.144,20.673
106.411,63.592,30.900,20.597
104.679,63.227,30.793,20.573
104.079,63.148,30.612,20.587
103.111,62.062,30.620,20.527
102.700,61.397,30.614,20.485
102.578,61.216,30.605,20.411
101.598,60.460,30.414,20.545
101.272,59.998,30.188,20.557
100.384,59.091,30.034,20.578
99.743,58.505,29.894,20.482
97.978,58.077,29.835,20.418
97.103,57.478,29.774,20.361
96.175,56.653,29.639,20.405
95.886,56.057,29.440,20.362
95.428,56.290,29.299,20.345
94.758,55.423,29.094,20.291
94.363,54.939,29.008,20.182
93.582,54.136,29.052,19.922
93.220,54.030,29.089,19.691
91.760,53.265,29.257,19.537
90.831,53.105,29.362,19.394
89.742,52.140,29.310,19.482
88.997,51.709,29.331,19.455
